message,timestamp,severity,tags,attributes
[frontend-build 3/6] COPY frontend/package.json ./,2026-04-27T07:03:50.706979058Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:9912aea9be25f77060628866fdb1beaab27176dad67151b3b3bc6f95fb3b1bab"",""inputs"":[""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""sha256:b617c64259310d5186bcba8a3b233c2a292d4d94dbf4e06a304c43faf5cf6316""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 5/6] COPY frontend/ ./,2026-04-27T07:03:50.706988675Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:860a05f4eebd47c726adda6295367d00a87c586512688a707d24580750001650"",""inputs"":[""sha256:796cd5cdfd71dfe5776ad4bcd221a021b43a66364cbc0e57fb3c1034f660223d"",""sha256:b617c64259310d5186bcba8a3b233c2a292d4d94dbf4e06a304c43faf5cf6316""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
"[backend-build 2/9] RUN apt-get update && apt-get install -y --no-install-recommends curl &&     curl -fSL -o /tmp/maven.tar.gz ""https://dlcdn.apache.org/maven/maven-3/3.9.15/binaries/apache-maven-3.9.15-bin.tar.gz"" ||     curl -fSL -o /tmp/maven.tar.gz ""https://archive.apache.org/dist/maven/maven-3/3.9.15/binaries/apache-maven-3.9.15-bin.tar.gz"" &&     tar xzf /tmp/maven.tar.gz -C /opt && rm /tmp/maven.tar.gz &&     ln -s /opt/apache-maven-3.9.15 /opt/maven &&     ln -s /opt/maven/bin/mvn /usr/local/bin/mvn &&     apt-get purge -y curl && apt-get autoremove -y && apt-get clean && rm -rf /var/lib/apt/lists/*",2026-04-27T07:03:50.707002882Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:10fcdd79de90b32017335aa20a848ff6bc99f1b1ec256dc942178e6ff62b86e7"",""inputs"":[""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T07:03:50.707010418Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 3/7] RUN ln -snf /usr/share/zoneinfo/Asia/Shanghai /etc/localtime && echo Asia/Shanghai > /etc/timezone,2026-04-27T07:03:50.707017507Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:caf5b389ec62c4b1fa3cdbe475546b7070a47953fa148117eadfa6a55dbe759f"",""inputs"":[""sha256:38f43416520640e2461fd3b4c55577f7eec97161f482984831879eed40eb564b""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 2/7] WORKDIR /app,2026-04-27T07:03:50.707026562Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:38f43416520640e2461fd3b4c55577f7eec97161f482984831879eed40eb564b"",""inputs"":[""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 2/6] WORKDIR /app/frontend,2026-04-27T07:03:50.707033366Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:540342666b3c598f3caa6d34e0f7b5536a4113ac7331f59981814cceb8608f15"",""inputs"":[""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
"[frontend-build 4/6] RUN npm install --include=dev 2>&1 &&     echo ""=== NODE_ENV: development ==="" &&     echo ""=== Direct dependencies ==="" &&     npm ls --depth=0 2>&1 &&     echo ""=== Total packages in node_modules ==="" &&     find node_modules -maxdepth 2 -name ""package.json"" -not -path ""*/node_modules/*/node_modules/*"" | wc -l &&     echo ""=== Verifying @vitejs/plugin-vue ==="" &&     test -f node_modules/@vitejs/plugin-vue/package.json && echo ""OK: @vitejs/plugin-vue found"" || echo ""ERROR: @vitejs/plugin-vue NOT FOUND"" &&     echo ""=== Verifying vite ==="" &&     test -f node_modules/vite/package.json && echo ""OK: vite found"" || echo ""ERROR: vite NOT FOUND""",2026-04-27T07:03:50.707043452Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:796cd5cdfd71dfe5776ad4bcd221a021b43a66364cbc0e57fb3c1034f660223d"",""inputs"":[""sha256:9912aea9be25f77060628866fdb1beaab27176dad67151b3b3bc6f95fb3b1bab""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 3/9] WORKDIR /app/backend,2026-04-27T07:03:50.707051132Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:2f24dc699152b5ed9996eadc271a79c14b13b621f424f516cb48486d40c4ae5f"",""inputs"":[""sha256:10fcdd79de90b32017335aa20a848ff6bc99f1b1ec256dc942178e6ff62b86e7""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-27T07:03:50.707061255Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 5/9] RUN mvn dependency:go-offline -B --no-transfer-progress || true,2026-04-27T07:03:50.707068967Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:f38a3cda2215722527080b7a5e153f6651fbf7ee0c61c15fea83636f9c48a600"",""inputs"":[""sha256:868f5956cca5174464d3751f64b1077d0aa0400b9313611fb3768ed6061301e1""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 7/7] RUN addgroup -S spring && adduser -S spring -G spring,2026-04-27T07:03:50.707101823Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:c18e37c50b319f8d2168503aed86c9aa9764925624a26a847bd4c5526fc09535"",""inputs"":[""sha256:9b55796a680166996ccd7226a41b556a545c097f112b6c444a2b13556879f07a""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 6/7] RUN chmod +x ./start.sh,2026-04-27T07:03:50.707109345Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:9b55796a680166996ccd7226a41b556a545c097f112b6c444a2b13556879f07a"",""inputs"":[""sha256:06fabc99abe507833bf3488dd6796696318f2e6d112cb1c6f8f89e71a58679b8""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 5/7] COPY start.sh ./start.sh,2026-04-27T07:03:50.707118106Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:06fabc99abe507833bf3488dd6796696318f2e6d112cb1c6f8f89e71a58679b8"",""inputs"":[""sha256:d572d91c6abb13f1ac36bfef0a6fc2a55c9b576e58135eee1fb82a42abd130c0"",""sha256:b617c64259310d5186bcba8a3b233c2a292d4d94dbf4e06a304c43faf5cf6316""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[stage-2 4/7] COPY --from=backend-build /app/backend/target/backend-0.0.1-SNAPSHOT.jar ./backend.jar,2026-04-27T07:03:50.707125989Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:d572d91c6abb13f1ac36bfef0a6fc2a55c9b576e58135eee1fb82a42abd130c0"",""inputs"":[""sha256:caf5b389ec62c4b1fa3cdbe475546b7070a47953fa148117eadfa6a55dbe759f"",""sha256:66415ca1e1784eb75d6bf7e6ba161c6ac37daf8566b136dca847c5183bc3ab27""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 9/9] RUN ls -la src/main/resources/static/ && mvn clean package -DskipTests -B --no-transfer-progress,2026-04-27T07:03:50.707133804Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:66415ca1e1784eb75d6bf7e6ba161c6ac37daf8566b136dca847c5183bc3ab27"",""inputs"":[""sha256:3982b68cbdb313539ad8f8064c23959b5369c022ee4fad13f047f2d6832d92fb""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[backend-build 8/9] COPY --from=frontend-build /app/frontend/dist/ src/main/resources/static/,2026-04-27T07:03:50.707140812Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:3982b68cbdb313539ad8f8064c23959b5369c022ee4fad13f047f2d6832d92fb"",""inputs"":[""sha256:46fef04454bf37ff8fbcf528b0493ac7758932201562adc8f16028dce9fc0501"",""sha256:3f7abbd5322cd77ec2186930676b805c8b26beb7a7130fbace295cce298ffc2b""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[frontend-build 6/6] RUN npm run build && ls -la dist/,2026-04-27T07:03:50.707147738Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:3f7abbd5322cd77ec2186930676b805c8b26beb7a7130fbace295cce298ffc2b"",""inputs"":[""sha256:860a05f4eebd47c726adda6295367d00a87c586512688a707d24580750001650""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[internal] load build context,2026-04-27T07:03:50.707163774Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T07:03:50.703176505Z"",""digest"":""sha256:b617c64259310d5186bcba8a3b233c2a292d4d94dbf4e06a304c43faf5cf6316"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:03:50.703121974Z"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-27T07:03:50.707679869Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:03:50.703923145Z"",""type"":""vertex""}"
[frontend-build 1/6] FROM docker.io/library/node:20-alpine@sha256:fb4cd12c85ee03686f6af5362a0b0d56d50c58a04632e6c0fb8363f609372293,2026-04-27T07:03:50.708334254Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:03:50.704618852Z"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T07:03:50.708680454Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:03:50.704975527Z"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-27T07:03:50.719328988Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T07:03:50.715673348Z"",""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:03:50.715624911Z"",""type"":""vertex""}"
[stage-2 1/7] FROM docker.io/library/eclipse-temurin:21-jre-alpine@sha256:ad0cdd9782db550ca7dde6939a16fd850d04e683d37d3cff79d84a5848ba6a5a,2026-04-27T07:03:50.719455570Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e78d4b544fc97be399fa12b29f706021336e04f4234b62d28803e08d13496550"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:03:50.715757901Z"",""type"":""vertex""}"
[frontend-build 1/6] FROM docker.io/library/node:20-alpine@sha256:fb4cd12c85ee03686f6af5362a0b0d56d50c58a04632e6c0fb8363f609372293,2026-04-27T07:03:50.721030233Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T07:03:50.717406953Z"",""digest"":""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:03:50.704618852Z"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T07:03:50.722043722Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-04-27T07:03:50.718492261Z"",""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:03:50.704975527Z"",""type"":""vertex""}"
[backend-build 1/9] FROM docker.io/library/eclipse-temurin:21-jdk@sha256:e58e492628c1428ceb838afc1a1b8762673d5eaa09296f560c363daea0fdcf3b,2026-04-27T07:03:50.725339652Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:06733701c34f888436d842ff4115380f5a049ac9b1ba0600fa441048ae6f4f1b"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:03:50.721555595Z"",""type"":""vertex""}"
[frontend-build 1/6] FROM docker.io/library/node:20-alpine@sha256:fb4cd12c85ee03686f6af5362a0b0d56d50c58a04632e6c0fb8363f609372293,2026-04-27T07:03:50.725357388Z,info,"{""serviceId"":""90b89084-117d-4c09-a7ae-f50e71167b20"",""deploymentId"":null,""deploymentInstanceId"":null}","{""cached"":true,""digest"":""sha256:9e8035954701ac862750cb29c5dd94fdce7970dbbcd86f0137ae0746eddf6dd0"",""level"":""info"",""source"":""buildkit"",""started"":""2026-04-27T07:03:50.721577097Z"",""type"":""vertex""}"
